ident,lat,lon,label,type
US-8323,47.9540,-94.4554,Kelliher,small_airport
US-8324,46.3972,-96.1389,Elilzabeth,small_airport
US-8330,43.5495,-111.6003,Ririe,small_airport
US-8342,44.6561,-123.6357,Blodgett,small_airport
US-8352,45.2263,-120.5437,Lonerock,small_airport
US-8353,45.2973,-120.2972,Condon,small_airport
US-8354,44.1881,-119.5609,Canyon City,small_airport
US-8355,43.8796,-119.1923,Burns,small_airport
US-8357,44.9297,-93.3631,Saint Louis Park,heliport
US-8359,36.9253,-116.2200,Nye,heliport
US-8360,36.9253,-116.2200,Nye,heliport
US-8361,36.9349,-116.0492,Mercury,heliport
US-8363,46.5469,-110.9041,White Sulphur Springs,heliport
29MD,38.5599,-76.0597,Cambridge,heliport
47AR,34.5027,-92.2298,Hensley,small_airport
60OH,41.6256,-81.4337,Willoughby,heliport
87OH,41.7986,-80.9614,Geneva,heliport
94MO,39.0414,-94.4692,Kansas City,heliport
97OH,41.6617,-81.2466,Painesville,heliport
IN19,41.3889,-87.3217,Crown Point,heliport
MN73,47.2451,-93.6132,Cohasset,seaplane_base
OK90,34.4462,-98.1150,Duncan,small_airport
PN29,40.2135,-76.1487,Stevens,heliport
PN33,39.8640,-77.1547,Gettysburg,heliport
PS42,41.8828,-77.7514,Ulysses,small_airport
SD25,44.2187,-103.2514,Piedmont,small_airport
TA60,30.7368,-97.9745,Liberty Hill,small_airport
TE05,36.3857,-100.5607,Perryton,small_airport
TE92,33.0838,-97.2624,Northlake,heliport
US-8385,42.7749,-117.8512,Jordan Valley,small_airport
US-8386,42.8307,-118.9142,Frenchglen,small_airport
US-8388,44.0632,-120.0673,Post,small_airport
US-8396,42.8395,-82.6289,Columbus,small_airport
US-8399,43.2210,-116.6611,Murphy,small_airport
US-8400,43.1907,-116.5308,Murphy,small_airport
US-8401,29.4856,-103.3112,Terlingua,small_airport
9TX2,33.6262,-101.8201,Lubbock,heliport
18MI,42.2021,-84.9394,Marshall,small_airport
2KS3,37.4403,-100.3073,Fowler,small_airport
30IN,40.3782,-86.5941,Mulberry,small_airport
44MO,38.4872,-91.7110,Linn,small_airport
57MO,38.1285,-92.1427,Dixon,small_airport
65AR,35.7986,-91.4088,Newark,small_airport
6MI8,41.7997,-86.6176,Three Oaks,heliport
72WI,42.6586,-90.1310,Darlington,heliport
99KY,37.9919,-84.2540,Winchester,small_airport
MY17,44.6121,-92.7669,Hastings,small_airport
OK32,35.2013,-97.3090,Norman,small_airport
07TN,35.7446,-89.5537,Ripley,heliport
0KY3,38.6794,-84.6647,Dry Ridge,heliport
00TN,36.1205,-86.3595,Lebanon,small_airport
0KY2,36.9550,-84.8256,Monticello,heliport
4MD5,38.5590,-76.6453,Prince Frederick,small_airport
4PA9,40.2718,-75.3626,Harleysville,heliport
US-8423,39.2359,-96.9369,Fort Riley,small_airport
US-8424,39.2359,-96.9369,Fort Riley,small_airport
87KS,38.8311,-98.6164,Dorrance,small_airport
FD23,28.8678,-82.1982,Lake Panasoffkee,small_airport
MT63,46.5845,-111.7785,East Helena,small_airport
NH66,42.9193,-71.0633,Kingston,seaplane_base
OK56,35.0763,-97.3466,Lexington,small_airport
TX14,30.2706,-96.1627,Washington,small_airport
US-8433,39.4651,-79.6763,Preston Memorial Hospital,heliport
US-8434,19.7331,-155.9776,Kailua-Kona,heliport
11MI,45.0247,-85.7612,Leland,heliport
2PS6,40.8583,-77.7807,Bellefonte,heliport
34IN,41.0319,-85.0317,Fort Wayne,small_airport
51SC,35.0236,-80.9587,Fort Mill,heliport
5PS4,41.5422,-79.5065,Pleasantville,heliport
AZ42,35.7239,-114.4864,White Hills,heliport
CO09,40.0422,-104.8089,Fort Lupton,heliport
NM28,35.0890,-106.6210,Albuquerque,heliport
NY58,41.8257,-75.0992,Hankins,heliport
OR48,42.6277,-123.3220,Grants Pass,small_airport
TA77,30.4298,-95.3366,Willis,small_airport
UT99,40.4139,-111.8978,Lehi,heliport
WY45,41.1667,-104.4495,Hillsdale,small_airport
US-8448,54.1344,-165.7780,Akutan,heliport
US-8449,44.6582,-111.1040,West Yellowstone,heliport
0AK,61.9617,-162.9419,Pilot Station,small_airport
US-8452,37.4643,-105.4065,Fort Garland,small_airport
US-8453,36.4271,-107.0008,Gavilan,small_airport
11GA,34.7026,-85.0680,Rocky Face,heliport
15AZ,34.2549,-110.0001,Show Low,heliport
24LA,30.3181,-90.9557,Prairieville,small_airport
26IL,38.7411,-89.5679,Highland,small_airport
72NY,43.2881,-74.9816,Town of Ohio,heliport
76NJ,40.2173,-74.6716,Trenton,heliport
AL61,34.8281,-87.2158,Rogersville,small_airport
CN10,33.8284,-118.2974,Torrance,heliport
CT31,41.9544,-72.3523,Stafford Springs,heliport
FA14,28.3458,-81.6081,Kissimmee,heliport
US-8464,37.4933,-75.9004,Franktown,small_airport
MT96,46.4718,-112.2400,Helena,small_airport
MT84,47.7934,-114.3066,Big Arm,small_airport
TA72,29.4831,-98.7053,San Antonio,heliport
TN47,36.0196,-83.3916,Dandridge,seaplane_base
TN81,36.4647,-87.6355,Indian Mound,small_airport
OH50,41.4364,-81.9454,Westlake,heliport
22MN,47.6496,-94.0277,Oslund,seaplane_base
28IA,42.0346,-91.5738,Marion,heliport
30AZ,32.5658,-110.4273,San Manuel,small_airport
3VG5,37.1288,-79.3032,Altavista,small_airport
3FA4,28.4068,-81.2427,Orlando,heliport
4MN2,49.3142,-94.8750,Angle Inlet,seaplane_base
52MO,38.7352,-94.0437,Kingsville,small_airport
5KS3,39.2164,-99.3651,Plainville,small_airport
6CO5,40.1822,-104.0992,Wiggins,small_airport
8MI2,42.7542,-84.3383,Williamston,heliport
MI92,42.6567,-84.3772,Mason,heliport
MI36,44.8802,-85.9387,Maple City,heliport
MS92,34.5139,-90.3787,Dundee,small_airport
PA23,40.8451,-75.6723,Lehighton,heliport
PS23,40.5663,-77.2311,Thompsontown,heliport
XA00,33.1161,-95.9062,Campbell,heliport
XS89,32.9793,-96.2820,Royse City,heliport
US-8489,19.6471,-155.9920,Kailua-Kona,heliport
US-8490,31.3718,-109.2099,Douglas,heliport
US-8491,31.6200,-108.8875,Animas,heliport
US-8493,43.3876,-105.6140,Douglas,small_airport
US-8494,43.2968,-105.8706,Douglas,small_airport
US-8495,43.3075,-106.2528,Casper,small_airport
US-8496,43.4559,-105.8837,Douglas,small_airport
US-8498,43.8264,-111.7718,Rexburg,heliport
US-8500,42.6519,-111.6141,Soda Springs,heliport
US-8501,39.9479,-108.4376,Rifle,small_airport
US-8502,39.9520,-108.3187,Rifle,heliport
05UT,37.2881,-113.6969,Veyo,small_airport
14TA,33.9836,-98.7160,Iowa Park,small_airport
1CA8,41.1894,-120.9410,Adin,heliport
28IL,42.2182,-88.2847,Crystal Lake,heliport
2KY8,38.0810,-84.3692,Lexington,heliport
3KY2,37.9231,-84.4129,Lexington,heliport
4KY0,36.9297,-84.7640,Monticello,heliport
4KY3,38.0212,-85.3778,Taylorsville,heliport
4MI9,43.0543,-85.4366,Rockford,heliport
US-8512,33.5035,-90.8617,Leland,small_airport
71MN,44.8762,-94.3714,Hutchinson,heliport
7MI9,43.1582,-85.7213,Sparta,heliport
95MO,36.5556,-93.7440,Eagle Rock,small_airport
MY43,45.2782,-95.8774,Holloway,small_airport
US-8518,43.4727,-118.7813,Burns,small_airport
OH74,38.9586,-82.3874,Vinton,small_airport
OL04,35.9112,-94.9458,Tahlequah,heliport
US-8524,35.9124,-94.9505,Tahlequah,heliport
VG31,36.7321,-80.5597,Laurel Fork,small_airport
US-8529,30.0082,-104.1509,Marfa,small_airport
US-8534,39.2933,-121.5318,Linda,small_airport
US-8536,30.9107,-84.4515,Climax,small_airport
US-8537,43.7340,-105.5713,Gillette,small_airport
US-8539,43.2283,-106.2965,Casper,small_airport
US-8540,43.8531,-106.8495,Kaycee,small_airport
US-8541,43.8537,-105.4663,Gillette,small_airport
US-8543,44.0187,-105.3073,Gillette,small_airport
US-8550,43.4843,-84.4743,Breckenridge,small_airport
US-8551,41.2956,-91.5750,Ainsworth,small_airport
US-8553,32.4345,-83.7907,Perry,small_airport
US-8555,31.6254,-84.6431,Morgan,small_airport
US-8556,31.4301,-82.8762,Douglas,small_airport
US-8557,43.8784,-105.9283,Gillette,small_airport
US-8558,44.6055,-105.6747,Gillette,small_airport
US-8559,43.6904,-105.7582,Gillette,small_airport
US-8560,44.6428,-105.3171,Gillette,small_airport
US-8561,44.3841,-106.6217,Buffalo,small_airport
US-8562,44.2037,-106.6390,Wyoming,small_airport
US-8563,44.1202,-106.7336,Buffalo,small_airport
US-8564,44.4924,-106.1757,Arvada,small_airport
US-8565,44.7691,-105.8784,Arvada,small_airport
US-8566,45.2019,-120.5941,Kent,small_airport
US-8568,38.1998,-108.7457,Naturita,small_airport
US-8570,39.0892,-108.3529,Palisade,small_airport
US-8571,38.9674,-107.9681,Cedaredge,small_airport
US-8577,35.7589,-109.0500,Fort Defiance,heliport
US-8581,43.4050,-104.4304,Lusk,small_airport
US-8585,39.1489,-122.1708,Williams,small_airport
US-8586,35.0828,-118.9980,Bakersfield,small_airport
US-8587,36.1528,-120.3398,Coalinga,heliport
US-8588,39.6821,-83.7464,Jamestown,small_airport
US-8589,39.6790,-83.7428,Jamestown,small_airport
US-8590,39.9687,-86.6063,Jamestown,small_airport
1MI4,43.4190,-84.1956,Hemlock,small_airport
US-8592,46.3616,-86.9059,Chatham,small_airport
US-8594,32.5207,-97.5087,Godley,small_airport
US-8595,43.4267,-113.1687,Blackfoot,small_airport
US-8596,37.5422,-104.7343,Walsenburg,small_airport
US-8597,33.7079,-90.7456,Boyle,small_airport
US-8598,33.7162,-90.8156,Boyle,small_airport
US-8599,41.4095,-99.6312,Broken Bow,heliport
US-8600,42.4654,-97.9182,Creighton,heliport
US-8601,43.0779,-98.3020,Wagner,heliport
US-8602,41.0367,-102.0837,Big Springs,small_airport
US-8603,40.5247,-101.6500,Imperial,heliport
US-8604,40.8640,-99.9829,Cozad,heliport
US-8609,29.6301,-98.0053,Seguin,small_airport
US-8610,40.0915,-98.5286,Red Cloud,heliport
US-8611,32.7546,-98.8867,Breckenridge,heliport
US-8612,33.1903,-99.1769,Throckmorton,heliport
95NE,42.6688,-98.2231,Western,small_airport
US-8616,19.7306,-155.5532,Waimea (Kamuela),heliport
US-8617,47.7266,-108.8755,Winifred,small_airport
US-8619,39.4247,-96.5739,Olsburg,small_airport
US-8620,39.4959,-96.1702,Onaga,heliport
US-8621,40.1083,-96.1493,Pawnee City,heliport
US-8622,30.7573,-98.0845,Bertram,small_airport
US-8623,30.7149,-97.9558,Liberty Hill,small_airport
US-8624,40.1382,-86.7756,Darlington,small_airport
US-8626,34.4167,-90.1278,Sardis,small_airport
83MS,32.4365,-89.7668,Pelahatchie,small_airport
US-8629,33.0348,-91.0145,Glen Allan,small_airport
US-8630,33.0275,-91.0060,Glen Allan,small_airport
US-8631,33.0075,-91.0402,Glen Allan,small_airport
NC36,36.2090,-75.8633,Grandy,small_airport
US-8636,34.4983,-88.7836,Guntown,small_airport
US-8637,35.6001,-88.1721,Decaturville,small_airport
US-8638,39.1196,-96.7935,Fort Riley,small_airport
US-8641,35.7741,-90.7635,Jonesboro,small_airport
US-8642,35.7157,-90.8297,Jonesboro,small_airport
US-8645,35.6847,-90.8013,Weiner,small_airport
US-8646,35.8029,-90.9267,Cash,small_airport
US-8647,35.7600,-90.8125,Jonesboro,small_airport
US-8649,45.0046,-101.4269,Eagle Butte,small_airport
US-8653,35.4667,-86.9592,Culleoka,small_airport
1AZ4,33.0731,-111.4859,Florence,heliport
20MN,45.1341,-93.4816,Maple Grove,heliport
US-8661,37.1142,-102.5903,Campo,small_airport
US-8668,36.0585,-76.8602,Windsor,small_airport
US-8670,40.5915,-95.8733,Nebraska City,small_airport
US-8671,40.0558,-101.5373,Benkelman,heliport
US-8675,33.8630,-91.0093,Rosedale,small_airport
US-8679,39.3154,-96.7535,Manhattan,small_airport
34AZ,32.6686,-114.4393,Yuma,heliport
4KY8,38.0296,-83.2406,West Liberty,small_airport
4AR4,36.4570,-90.5721,Corning,small_airport
5KY2,38.1651,-85.1509,Shelbyville,small_airport
77VA,36.8389,-79.8122,Martinsville,heliport
7VA5,37.1041,-79.0912,Long Island,small_airport
80NC,35.6874,-81.4279,Hickory,heliport
8MN1,44.2721,-96.1294,Tyler,heliport
CA36,37.5918,-122.3838,Burlingame,heliport
CA45,38.5615,-121.7708,Davis,heliport
NM31,36.7776,-108.1739,Farmington,small_airport
TA90,32.3794,-97.8155,Granbury,small_airport
US-8693,33.6775,-117.8555,Irvine,heliport
US-8694,33.6801,-117.8532,Irvine,heliport
US-8695,33.6804,-117.8539,Irvine,heliport
US-8696,33.6579,-117.7743,Irvine,heliport
US-8697,33.6657,-117.8529,Irvine,heliport
US-8698,33.6665,-117.8530,Irvine,heliport
US-8699,33.6671,-117.8524,Irvine,heliport
US-8700,33.6777,-117.8506,Irvine,heliport
US-8701,33.6773,-117.8485,Irvine,heliport
US-8702,33.6775,-117.8479,Irvine,heliport
US-8703,31.5913,-104.4718,Van Horn,small_airport
US-8704,31.7361,-105.8520,El Paso,small_airport
US-8706,31.8061,-105.1970,Salt Flat,small_airport
US-8707,39.2790,-96.7147,Manhattan,small_airport
US-8717,33.1763,-91.0475,Hollandale,small_airport
US-8722,33.5857,-91.0544,Scott,small_airport
US-8723,33.5995,-90.9668,Benoit,small_airport
US-8725,33.9185,-91.0375,Watson,small_airport
US-8731,35.0929,-90.0941,Memphis,small_airport
US-8732,34.3684,-117.6601,Wrightwood,heliport
US-8737,35.1151,-77.7865,Albertson,small_airport
US-8742,35.3055,-90.4507,Earle,small_airport
US-8743,35.2397,-90.5705,Parkin,small_airport
US-8744,45.2454,-98.7794,Mansfield,small_airport
US-8745,35.3194,-91.0032,Hickory Ridge,small_airport
US-8746,35.2460,-90.9423,Wynne,small_airport
US-8749,35.5675,-90.7582,Harrisburg,small_airport
US-8750,34.7098,-91.5298,De Valls Bluff,small_airport
US-8751,34.7086,-91.5174,De Valls Bluff,small_airport
US-8752,34.7460,-91.4397,De Valls Bluff,small_airport
26LA,29.9243,-92.0078,Delcambre,heliport
US-8754,34.6783,-91.4874,De Valls Bluff,small_airport
US-8755,34.7061,-91.4853,De Valls Bluff,small_airport
US-8756,35.3636,-90.9481,Hickory Ridge,small_airport
US-8757,34.9941,-91.1153,Wheatley,small_airport
US-8760,35.0671,-91.0987,McCrory,small_airport
US-8761,34.3893,-90.8360,Wabash,small_airport
US-8762,34.2718,-91.1739,Ethel,small_airport
US-8763,33.4490,-90.7266,Indianola,small_airport
US-8764,35.1440,-90.3279,Proctor,small_airport
US-8765,38.1167,-100.8823,Pleasant Valley,small_airport
US-8781,47.2698,-116.1779,Calder,small_airport
60WN,45.7197,-121.0626,Centerville,small_airport
US-8785,45.7170,-121.3247,Balch Lake,small_airport
US-8786,35.3406,-90.5615,Earle,small_airport
US-8787,33.4355,-90.3025,Itta Bena,small_airport
US-8788,35.7813,-89.9184,Luxora,small_airport
US-8796,34.7662,-91.0569,Moro,small_airport
US-8799,35.4052,-90.8520,Cherry Valley,small_airport
US-8800,35.8189,-90.5217,Jonesboro,small_airport
US-8801,36.0271,-90.4188,Paragould,small_airport
US-8802,33.7812,-90.7751,Cleveland,small_airport
US-8803,34.4354,-90.2826,Falcon,small_airport
US-8804,35.0092,-90.4769,Heth,small_airport
US-8811,32.7939,-91.1004,Rolling Fork,small_airport
US-8812,32.8539,-90.7111,Yazoo City,small_airport
US-8813,32.7568,-90.9286,Rolling Fork,small_airport
US-8815,32.7744,-90.9301,Cary,small_airport
US-8816,33.3377,-90.2731,Cruger,small_airport
US-8817,33.3917,-90.2082,Cruger,small_airport
US-8818,33.2685,-90.5733,Isola,small_airport
US-8819,35.9169,-90.7929,Bono,small_airport
US-8820,34.4714,-91.4297,Crocketts Bluff,small_airport
US-8821,36.6810,-89.5595,New Madrid,small_airport
US-8823,34.9912,-90.9383,Palestine,small_airport
US-8824,34.9347,-90.9921,Palestine,small_airport
US-8825,34.9502,-90.9022,Palestine,small_airport
US-8827,35.4829,-90.9009,Fisher,small_airport
US-8830,35.3878,-90.9895,Hickory Ridge,small_airport
US-8834,35.5442,-91.0015,Weiner,small_airport
US-8837,35.0425,-91.1073,Hunter,small_airport
US-8838,61.9597,-150.0730,Willow,small_airport
US-8842,34.9400,-90.5624,Hughes,small_airport
US-8849,32.9999,-91.0055,Glen Allan,small_airport
US-8850,33.2664,-90.9760,Greenville,small_airport
US-8851,32.8104,-90.7154,Yazoo City,small_airport
US-8852,32.8000,-90.7040,Holly Bluff,small_airport
US-8853,33.0055,-90.5849,Louise,small_airport
US-8854,33.4514,-90.4764,Moorhead,small_airport
US-8855,36.2300,-89.8389,Bragg City,small_airport
US-8860,35.1448,-91.1018,McCrory,small_airport
US-8861,33.9123,-90.3375,Glendora,small_airport
US-8862,35.3163,-89.4524,Somerville,small_airport
US-8863,36.0750,-89.5071,Dyersburg,small_airport
TN95,36.2371,-89.4855,Ridgely,small_airport
US-8874,36.1959,-100.5342,Perryton,small_airport
US-8875,35.1332,-90.4004,Proctor,small_airport
US-8876,35.1521,-90.3390,Proctor,small_airport
US-8878,46.4064,-116.7731,Culdesac,small_airport
US-8885,46.6582,-117.1670,Pullman,small_airport
US-8887,34.3140,-90.2789,Marks,small_airport
US-8889,33.0266,-90.6224,Louise,small_airport
US-8890,29.1811,-96.4651,El Campo,small_airport
US-8891,28.9801,-96.4124,Ganado,small_airport
US-8893,35.7594,-90.5892,Bay,small_airport
87TN,36.2327,-89.3022,Obion,small_airport
US-8895,36.2433,-89.2871,Obion,small_airport
US-8901,34.7069,-77.8292,Wallace,small_airport
NE39,41.4553,-97.3866,Columbus,heliport
US-8910,34.2166,-84.9784,Kingston,small_airport
US-8916,35.9134,-90.4826,Lake City,small_airport
US-8918,33.9136,-90.7276,Mound Bayou,small_airport
US-8919,36.1390,-90.1491,Senath,small_airport
US-8923,47.8486,-97.3508,Emerado,small_airport
US-8928,35.3115,-90.8012,Wynne,small_airport
US-8934,35.6026,-90.5912,Trumann,small_airport
US-8935,35.3927,-90.3873,Tyronza,small_airport
US-8936,35.3577,-90.6326,Parkin,small_airport
US-8940,33.5016,-93.7978,Texarkana,small_airport
US-8941,33.2602,-93.7567,Fouke,small_airport
US-8943,45.0309,-105.1212,Biddle,small_airport
US-8944,35.7116,-90.3143,Caraway,small_airport
US-8945,59.7079,-153.7351,Tyonek,small_airport
US-8946,59.7360,-153.9383,Tyonek,small_airport
03CO,38.0980,-106.0898,Saguache,small_airport
2AK7,61.5389,-149.9728,Big Lake,small_airport
2ID7,44.0239,-116.9267,Fruitland,heliport
2SD8,43.5083,-96.8623,Sioux Falls,small_airport
53WA,46.2242,-119.7871,"Prosser,",heliport
6KY7,37.8154,-82.8120,Paintsville,heliport
73TS,31.0057,-100.2578,Christoval,small_airport
76TX,29.7013,-95.3995,Houston,heliport
7KS6,39.1245,-96.5001,Manhattan,small_airport
US-8956,40.7727,-104.9310,Carr,small_airport
US-8957,40.7544,-104.9509,Wellington,small_airport
US-8958,40.7876,-105.0996,Wellington,small_airport
9AL6,31.2361,-85.1417,Columbia,small_airport
AL47,30.5950,-87.8209,Daphne,small_airport
CN96,41.3186,-122.3201,Mount Shasta,heliport
NC76,35.2215,-82.2031,Tryon,small_airport
TE12,30.3971,-98.3579,Round Mountain,heliport
TN86,36.6187,-87.2273,Clarksville,heliport
87MS,34.1764,-88.6875,Tupelo,small_airport
US-8967,40.1685,-84.9681,Winchester,heliport
US-8968,35.2665,-116.6867,Fort Irwin,heliport
US-8969,42.7178,-110.9308,Afton,heliport
11OR,42.1334,-121.2183,Bonanza,small_airport
57PN,41.8720,-76.9501,Mansfield,small_airport
36AZ,32.7368,-111.5494,Eloy,heliport
3FD4,30.0883,-81.5175,St Johns,heliport
42TS,30.2218,-98.5923,Hye,small_airport
47CN,40.4909,-122.6393,Igo,heliport
4PN8,39.8707,-77.1024,New Oxford,small_airport
56MO,38.7816,-92.0342,Fulton,small_airport
78AR,36.4859,-92.8632,Diamond City,small_airport
AL68,34.7442,-87.8866,Cherokee,heliport
AL80,33.3308,-86.9839,"Bessemer,",heliport
MT73,47.2379,-110.1764,Stanford,small_airport
ND32,47.4369,-98.1188,Cooperstown,heliport
NM61,35.3297,-103.5049,Logan,small_airport
TA95,35.9154,-102.4071,Hartley,small_airport
VA26,36.8461,-76.2991,Portsmouth,seaplane_base
VA34,37.2369,-76.5000,Yorktown,seaplane_base
27CO,40.5723,-105.0537,Fort Collins,heliport
US-8988,40.5725,-105.0573,Fort Collins,heliport
US-8989,61.6513,-149.6136,Wasilla,small_airport
21TN,36.1529,-83.7802,Corryton,heliport
2MO5,40.2753,-94.0148,Bethany,heliport
33IA,41.5564,-90.9804,Wilton,small_airport
5FD3,27.5340,-82.5653,Palmetto,heliport
70OH,41.2350,-80.7991,Warren,heliport
7OK7,36.7453,-101.3825,Optima,small_airport
CO61,38.5575,-105.5530,Canon City,small_airport
US-8999,44.1004,-103.1692,Rapid City,heliport
US-9000,27.6187,-97.2195,Corpus Christi,heliport
TT23,26.2061,-97.1801,South Padre Island,heliport
US-9003,38.5519,-92.0780,Jefferson City,heliport
US-9004,38.6866,-96.3041,Allen,small_airport
US-9005,59.8817,-151.7503,Anchor Point,small_airport
US-9018,34.1933,-117.8641,Glendora,heliport
US-9019,34.2339,-117.7986,Azusa,heliport
US-9021,33.7758,-90.9113,Beulah,small_airport
US-9026,35.0110,-91.1920,Cotton Plant,small_airport
US-9027,35.0833,-91.0834,McCrory,small_airport
US-9029,35.1222,-91.0073,Colt,small_airport
US-9031,38.1397,-98.0453,Nickerson,small_airport
US-9033,27.5395,-81.8080,Wauchula,heliport
US-9040,29.8522,-84.6592,Carrabelle,heliport
US-9042,38.8266,-102.3549,Cheyenne Wells,heliport
US-9043,36.1464,-96.0008,Tulsa,heliport
US-9044,37.3462,-92.9254,Marshfield,heliport
US-9045,30.6507,-97.0198,Rockdale,heliport
